"selection1_name","selection1_url","selection1_selection2","selection1_selection2_url"
"[2021] عدسات عالية التطور ASUS ROG Zephyrus G15 GA503QS 15.6 بوصة QHD 165 هرتز 3 مللي أمبير، 3.0 جيجاهرتز Ryzen 9 5900HS, RTX 3080 Max-Q, 48 جيجابايت 3200 ميجاهرتز SSD 16 تيرا بي سي اي ايه","https://www.amazon.sa/Zephyrus-GA503QS-%D8%AC%D9%8A%D8%AC%D8%A7%D9%87%D8%B1%D8%AA%D8%B2-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D9%85%D9%8A%D8%AC%D8%A7%D9%87%D8%B1%D8%AA%D8%B2/dp/B08WZFMYJ2/ref=sr_1_222?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-222","30,979.00 ريال
ريال‎30,979
.
‎00‏","https://www.amazon.sa/Zephyrus-GA503QS-%D8%AC%D9%8A%D8%AC%D8%A7%D9%87%D8%B1%D8%AA%D8%B2-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D9%85%D9%8A%D8%AC%D8%A7%D9%87%D8%B1%D8%AA%D8%B2/dp/B08WZFMYJ2/ref=sr_1_222?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-222"
"ASUS TUF A15 Gaming and Entertainment Laptop (AMD Ryzen 7 4800H 8-Core, 64GB RAM, 2x1TB PCIe SSD RAID 0 (2TB), 15.6"" Full HD (1920x1080), NVIDIA RTX 2060, Wifi, Bluetooth, Webcam, Win 10 Home)","https://www.amazon.sa/TUF506IV-AS76/dp/B0898ND65J/ref=sr_1_223?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-223","10,724.95 ريال
ريال‎10,724
.
‎95‏","https://www.amazon.sa/TUF506IV-AS76/dp/B0898ND65J/ref=sr_1_223?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-223"
"3.5 مم سماعة رأس سلكية للألعاب الكمبيوتر المحمول PC لعبة سماعة أذن الكمبيوتر ألعاب HD ميكروفون سماعة","https://www.amazon.sa/%D8%B3%D9%85%D8%A7%D8%B9%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86/dp/B08XQTVJCN/ref=sr_1_224?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-224","",""
"MSI P65 Creator-1243 Gaming and Business Laptop (Intel i7-9750H 6-Core, 32GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Pro)","https://www.amazon.sa/P651243/dp/B084CSRQPB/ref=sr_1_225?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-225","10,169.50 ريال
ريال‎10,169
.
‎50‏","https://www.amazon.sa/P651243/dp/B084CSRQPB/ref=sr_1_225?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-225"
"MSI Prestige 14 A10SC-051 Gaming and Entertainment Laptop (Intel i7-10710U 6-Core, 16GB RAM, 2TB m.2 SATA SSD, 14.0"" Full HD (1920x1080), NVIDIA GTX 1650 [Max-Q], Fingerprint, Wifi, Win 10 Pro)","https://www.amazon.sa/Prestige14051/dp/B0898P6JMK/ref=sr_1_226?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-226","10,719.50 ريال
ريال‎10,719
.
‎50‏","https://www.amazon.sa/Prestige14051/dp/B0898P6JMK/ref=sr_1_226?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-226"
"MSI Modern 15 A10M-242 Gaming and Entertainment Laptop (Intel i5-10210U 4-Core, 16GB RAM, 2x2TB PCIe SSD RAID 0 (4TB), 15.6"" Full HD (1920x1080), Intel UHD Graphics, Wifi, Bluetooth, Win 10 Pro)","https://www.amazon.sa/Modern15242/dp/B08993YQMM/ref=sr_1_227?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-227","11,269.50 ريال
ريال‎11,269
.
‎50‏","https://www.amazon.sa/Modern15242/dp/B08993YQMM/ref=sr_1_227?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-227"
"Mice - Silent Bluetooth Rechargeable Mouse Dual Mode Bluetooth 2.4g Wireless Mice for Laptop PC Gaming Mouse Computer Peripheral#LR4 (Black China)","https://www.amazon.sa/dp/B08Y5TN8L9/ref=sr_1_228?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-228","183.24 ريال
ريال‎183
.
‎24‏","https://www.amazon.sa/dp/B08Y5TN8L9/ref=sr_1_228?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-228"
"فأرة ألعاب متوافقة مع بي سي & لابتوب - S600","https://www.amazon.sa/%D9%81%D8%A3%D8%B1%D8%A9-%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%85%D8%B9-%D9%84%D8%A7%D8%A8%D8%AA%D9%88%D8%A8/dp/B086M8ZXHP/ref=sr_1_229?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-229","159.38 ريال
ريال‎159
.
‎38‏","https://www.amazon.sa/%D9%81%D8%A3%D8%B1%D8%A9-%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%85%D8%B9-%D9%84%D8%A7%D8%A8%D8%AA%D9%88%D8%A8/dp/B086M8ZXHP/ref=sr_1_229?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-229"
"لوحة ماوس كبيرة جدًا للألعاب Ahsoka-Tano Vs Darth-Vader، لوحة ماوس بقاعدة مطاطية مضادة للانزلاق وإطار حواف مخيطة، لوحة كمبيوتر محمول ضخمة، لوحة مفاتيح الكمبيوتر ولوحات ماوس كومبو 35.4 × 15.7 بوصة","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-Ahsoka-Tano-Darth-Vader%D8%8C-%D9%84%D9%84%D8%A7%D9%86%D8%B2%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08PFXK6MJ/ref=sr_1_230?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-230","126.87 ريال
ريال‎126
.
‎87‏","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-Ahsoka-Tano-Darth-Vader%D8%8C-%D9%84%D9%84%D8%A7%D9%86%D8%B2%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08PFXK6MJ/ref=sr_1_230?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-230"
"مسند معصم ولوحة ماوس مريح من CaSZLUTION مسند مسند مسند مسند للماوس ، شكل الذاكرة ، دعم عدم الانزلاق ، سهولة الكتابة وتخفيف ألم المعصم للكمبيوتر المحمول المكتبي للألعاب (نمط خريطة العالم)","https://www.amazon.sa/CaSZLUTION-%D8%A7%D9%84%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%B2%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08LGKNQ6C/ref=sr_1_231?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-231","92.54 ريال
ريال‎92
.
‎54‏","https://www.amazon.sa/CaSZLUTION-%D8%A7%D9%84%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%B2%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08LGKNQ6C/ref=sr_1_231?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-231"
"وسادة مكتب واقية 120 × 50 سم من جلد البولي يوريثان لوحة ماوس للألعاب كبيرة الحجم مضادة للماء لوحة مكتب تنشيف وسادة مريحة للكتابة - أبيض (47 × 20 بوصة) من كازوي","https://www.amazon.sa/%D9%88%D8%B3%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D9%84%D9%8A-%D9%8A%D9%88%D8%B1%D9%8A%D8%AB%D8%A7%D9%86-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9/dp/B08CXV14YP/ref=sr_1_232?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-232","150.13 ريال
ريال‎150
.
‎13‏","https://www.amazon.sa/%D9%88%D8%B3%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D9%84%D9%8A-%D9%8A%D9%88%D8%B1%D9%8A%D8%AB%D8%A7%D9%86-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9/dp/B08CXV14YP/ref=sr_1_232?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-232"
"مسند مسند لوحة المفاتيح ووسادة الماوس من بووالس، وسادة دعم للمكتب والألعاب وأجهزة الكمبيوتر المحمول وأجهزة ماك، تخفيف الألم وسهلة الكتابة، مساند المعصم الرمادية","https://www.amazon.sa/%D8%A7%D9%84%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D9%88%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9%D8%8C-%D8%A7%D9%84%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%A9/dp/B07KF7Z5SL/ref=sr_1_233?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-233","58.63 ريال
ريال‎58
.
‎63‏","https://www.amazon.sa/%D8%A7%D9%84%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D9%88%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9%D8%8C-%D8%A7%D9%84%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%A9/dp/B07KF7Z5SL/ref=sr_1_233?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-233"
"وسائد ماوس سونو قطط رمادية لطيفة مع أشكال تعبيرات مختلفة مضحكة لوحة ماوس للكمبيوتر المحمول مضحك غير زلة للألعاب للمكتب المنزل السفر ماوس حصيرة 7.9 بوصة × 9.5 بوصة","https://www.amazon.sa/%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%A9-%D8%AA%D8%B9%D8%A8%D9%8A%D8%B1%D8%A7%D8%AA-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8/dp/B08CXR2SPS/ref=sr_1_234?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-234","46.29 ريال
ريال‎46
.
‎29‏","https://www.amazon.sa/%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%A9-%D8%AA%D8%B9%D8%A8%D9%8A%D8%B1%D8%A7%D8%AA-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8/dp/B08CXR2SPS/ref=sr_1_234?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-234"
"قاعدة ماوس اسفنجية مزودة بمسند معصم مريح لاجهزة الكمبيوتر - والكمبيوتر الشخصي واجهزة اللاب توب للالعاب - (اسود)","https://www.amazon.sa/%D9%82%D8%A7%D8%B9%D8%AF%D8%A9-%D8%A7%D8%B3%D9%81%D9%86%D8%AC%D9%8A%D8%A9-%D9%85%D8%B2%D9%88%D8%AF%D8%A9-%D9%84%D8%A7%D8%AC%D9%87%D8%B2%D8%A9-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B07NDZ83V6/ref=sr_1_235?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-235","36.63 ريال
ريال‎36
.
‎63‏","https://www.amazon.sa/%D9%82%D8%A7%D8%B9%D8%AF%D8%A9-%D8%A7%D8%B3%D9%81%D9%86%D8%AC%D9%8A%D8%A9-%D9%85%D8%B2%D9%88%D8%AF%D8%A9-%D9%84%D8%A7%D8%AC%D9%87%D8%B2%D8%A9-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B07NDZ83V6/ref=sr_1_235?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-235"
"سماعة رأس سلكية 3.5 مم سماعة رأس للألعاب ستيريو محمولة مع ميكروفون للكمبيوتر المحمول والكمبيوتر الشخصي redandblack، Blackandblue (اللون : Redandblack)","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-redandblack%D8%8C-Blackandblue/dp/B08P4B6V9Z/ref=sr_1_236?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-236","254.84 ريال
ريال‎254
.
‎84‏","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-redandblack%D8%8C-Blackandblue/dp/B08P4B6V9Z/ref=sr_1_236?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-236"
"سماعة رأس سلكية 3.5 مم سماعة رأس للألعاب ستيريو محمولة مع ميكروفون للكمبيوتر المحمول والكمبيوتر الشخصي redandblack، Blackandblue (اللون : Blackandblue)","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-redandblack%D8%8C-Blackandblue/dp/B08P48RMTY/ref=sr_1_237?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-237","254.84 ريال
ريال‎254
.
‎84‏","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-redandblack%D8%8C-Blackandblue/dp/B08P48RMTY/ref=sr_1_237?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-237"
"سماعات سماعات أذن ستيريو عميقة للألعاب مع ميكروفون للكمبيوتر المحمول نوت بوك RedNoLEDPC، Rednoledpc (اللون : Greennoledpc)","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-RedNoLEDPC%D8%8C-Rednoledpc/dp/B08P486X83/ref=sr_1_238?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-238","179.65 ريال
ريال‎179
.
‎65‏","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-RedNoLEDPC%D8%8C-Rednoledpc/dp/B08P486X83/ref=sr_1_238?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-238"
"سماعات أذن ستيريو ألعاب عميقة سماعات أذن مع ميكروفون للكمبيوتر المحمول نوت بوك RedNoLEDPC، Rednoledpc (اللون: Rednoledpc)","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-RedNoLEDPC%D8%8C-Rednoledpc/dp/B08P468WPQ/ref=sr_1_239?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-239","179.65 ريال
ريال‎179
.
‎65‏","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-RedNoLEDPC%D8%8C-Rednoledpc/dp/B08P468WPQ/ref=sr_1_239?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-239"
"Gaming Headset with Mic for PS4 PC Switch Laptop Tablet Phone, Stereo Surround Sound Noise Cancelling Over Ear Headphones with Soft Memory Ear Pads LED Light (Color : Gray)","https://www.amazon.sa/dp/B08JYZD5DR/ref=sr_1_240?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-240","172.52 ريال
ريال‎172
.
‎52‏","https://www.amazon.sa/dp/B08JYZD5DR/ref=sr_1_240?dchild=1&keywords=gaming+laptop&qid=1615467605&sr=8-240"
"سماعة رأس للألعاب مع ميكروفون لجهاز PS4 PC Switch، سماعات رأس ستيريو محيطية بخاصية إلغاء الضوضاء فوق الأذن مع ذاكرة لينة LED (اللون: أصفر)","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-Switch%D8%8C-%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B6%D9%88%D8%B6%D8%A7%D8%A1/dp/B08JYXJZ8F/ref=sr_1_241?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-241","172.52 ريال
ريال‎172
.
‎52‏","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-Switch%D8%8C-%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B6%D9%88%D8%B6%D8%A7%D8%A1/dp/B08JYXJZ8F/ref=sr_1_241?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-241"
"بوكسون USB ميكروفون كيت حامل ثلاثي القوائم قابل للتعديل ميكروفون الكمبيوتر المحمول ميكروفون الكمبيوتر المحمول ميكروفون الألعاب PC للكمبيوتر","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%A6%D9%85-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08QZCGRHF/ref=sr_1_242?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-242","245.99 ريال
ريال‎245
.
‎99‏","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%A6%D9%85-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08QZCGRHF/ref=sr_1_242?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-242"
"سماعات أذن سلكية للألعاب مع ميكروفون ستيريو سوبر باس لبلاي ستيشن 4","https://www.amazon.sa/%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D8%B3%D8%AA%D9%8A%D8%B1%D9%8A%D9%88/dp/B07N6NPYDH/ref=sr_1_243?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-243","27.00 ريال
ريال‎27
.
‎00‏","https://www.amazon.sa/%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%81%D9%88%D9%86-%D8%B3%D8%AA%D9%8A%D8%B1%D9%8A%D9%88/dp/B07N6NPYDH/ref=sr_1_243?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-243"
"ماوس الألعاب المدافع السلكي - الأفضل لمحبي الكمبيوتر واللاب توب - إضاءة خلفية بـ 7 ألوان - عجلة تمرير مضلعة - شكل مريح - مناسب لساعات عمل طويلة","https://www.amazon.sa/%D9%85%D8%A7%D9%88%D8%B3-%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D9%81%D8%B9-%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B07VQ7WBCX/ref=sr_1_244?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-244","37.40 ريال
ريال‎37
.
‎40‏","https://www.amazon.sa/%D9%85%D8%A7%D9%88%D8%B3-%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D9%81%D8%B9-%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B07VQ7WBCX/ref=sr_1_244?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-244"
"فأرة ألعاب CP3 السلكية 3200 DPI قابلة للتعديل من 6 أزرار للكمبيوتر الشخصي مع 4 إضاءة LED لسطح المكتب والكمبيوتر الشخصي. متوافقة مع ويندوز 7/8/10/XP Vista Linux","https://www.amazon.sa/%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D8%B4%D8%AE%D8%B5%D9%8A/dp/B08KG5P4TY/ref=sr_1_245?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-245","94.11 ريال
ريال‎94
.
‎11‏","https://www.amazon.sa/%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D8%B4%D8%AE%D8%B5%D9%8A/dp/B08KG5P4TY/ref=sr_1_245?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-245"
"غطاء لوحة مفاتيح فائق النحافة من Leze متوافق مع 15.6 بوصة New Razer Blade Base / Advanced 15 2020 Gaming Laptop - TPU","https://www.amazon.sa/%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D9%81%D8%A9-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82-Advanced-Gaming/dp/B08CZPJFNF/ref=sr_1_246?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-246","62.75 ريال
ريال‎62
.
‎75‏","https://www.amazon.sa/%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D9%81%D8%A9-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82-Advanced-Gaming/dp/B08CZPJFNF/ref=sr_1_246?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-246"
"ام اس اي فأرة يو اس بي متوافقة مع بي سي & لابتوب - DS B1","https://www.amazon.sa/%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A7%D9%8A-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%84%D8%A7%D8%A8%D8%AA%D9%88%D8%A8/dp/B015RP0OSU/ref=sr_1_247?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-247","199.85 ريال
ريال‎199
.
‎85‏","https://www.amazon.sa/%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A7%D9%8A-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%84%D8%A7%D8%A8%D8%AA%D9%88%D8%A8/dp/B015RP0OSU/ref=sr_1_247?dchild=1&keywords=gaming+laptop&qid=1615467617&sr=8-247"
